time,temperature_2m (°C),precipitation (mm),relative_humidity_2m (%),cloud_cover (%),muc_nuoc_thuong_luu_m,muc_nuoc_dang_binh_thuong_m,muc_nuoc_chet_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,so_cua_xa_sau,so_cua_xa_mat
2022-07-11T19:00,21.5,0,99,100,102.75,105,101,337,363,0,363,0,0
2022-07-11T20:00,21.5,0,99,100,102.75,105,101,337,345,0,345,0,0
2022-07-11T21:00,21.6,0.1,98,100,102.74,105,101,290,363,0,363,0,0
2022-07-11T22:00,21.6,0,96,100,102.73,105,101,280,363,0,363,0,0
2022-07-11T23:00,21.6,0,96,100,102.74,105,101,320,272,0,272,0,0
2022-07-12T00:00,22,0,95,96,102.75,105,101,329,120,0,120,0,0
2022-07-12T01:00,22.8,0.1,90,97,102.75,105,101,300,120,0,120,0,0
2022-07-12T02:00,24.8,0,80,100,102.76,105,101,293,200,0,200,0,0
2022-07-12T03:00,25.9,0.1,75,93,102.76,105,101,292,352,0,352,0,0
2022-07-12T04:00,26.3,0.3,74,72,102.77,105,101,285,120,0,120,0,0
2022-07-12T05:00,27.3,0.1,72,100,102.78,105,101,295,120,0,120,0,0
2022-07-12T06:00,24.5,4.6,85,67,102.79,105,101,290,0,0,0,0,0
2022-07-12T07:00,26.2,0.4,77,100,102.8,105,101,293,120,0,120,0,0
2022-07-12T08:00,26,0,76,100,102.82,105,101,290,120,0,120,0,0
2022-07-12T09:00,24.1,1.5,86,92,102.83,105,101,280,120,0,120,0,0
2022-07-12T10:00,23.6,0.6,88,94,102.84,105,101,264,120,0,120,0,0
2022-07-12T11:00,22.7,1.2,93,100,102.85,105,101,195,0,0,0,0,0
2022-07-12T12:00,22.3,3.3,95,100,102.86,105,101,180,0,0,0,0,0
2022-07-12T13:00,21.6,0.2,99,100,102.87,105,101,140,0,0,0,0,0
2022-07-12T14:00,21.4,0.5,98,100,102.88,105,101,135,0,0,0,0,0
2022-07-12T15:00,21.2,2.5,97,100,102.91,105,101,329,120,0,120,0,0
2022-07-12T16:00,21.1,0.8,96,100,102.93,105,101,329,176,0,176,0,0
2022-07-12T17:00,21.1,0.1,96,100,102.93,105,101,330,352,0,352,0,0
2022-07-12T18:00,21.1,0.1,96,100,102.93,105,101,310,352,0,352,0,0
2022-07-12T19:00,20.8,0,97,100,102.93,105,101,335,352,0,352,0,0
2022-07-12T20:00,20.4,0,97,99,102.94,105,101,335,240,0,240,0,0
2022-07-12T21:00,20.4,0,97,100,102.95,105,101,341,240,0,240,0,0
2022-07-12T22:00,20.6,0,98,100,102.96,105,101,340,240,0,240,0,0
2022-07-12T23:00,20.9,0,98,100,102.97,105,101,320,240,0,240,0,0
2022-07-13T00:00,22.4,0.1,94,100,102.99,105,101,300,0,0,0,0,0
2022-07-13T01:00,23.7,0,88,61,103.01,105,101,240,0,0,0,0,0
2022-07-13T02:00,24.7,0.1,82,76,103.03,105,101,235,0,0,0,0,0
2022-07-13T03:00,25.8,0.1,78,80,103.05,105,101,190,0,0,0,0,0
2022-07-13T04:00,26.6,0.1,78,100,103.06,105,101,175,0,0,0,0,0
2022-07-13T05:00,26.3,1.3,75,100,103.07,105,101,170,0,0,0,0,0
2022-07-13T06:00,24.2,4.7,86,95,103.08,105,101,195,0,0,0,0,0
2022-07-13T07:00,25,0.3,85,100,103.08,105,101,180,120,0,120,0,0
2022-07-13T08:00,24.8,0.3,83,100,103.08,105,101,240,240,0,240,0,0
2022-07-13T09:00,22.6,6.1,92,99,103.08,105,101,120,0,0,0,0,0
2022-07-13T10:00,23.6,0.1,87,99,103.09,105,101,124,0,0,0,0,0
2022-07-13T11:00,23.4,0,89,72,103.1,105,101,122,0,0,0,0,0
2022-07-13T12:00,22.5,0,95,68,103.12,105,101,194,0,0,0,0,0
2022-07-13T13:00,21.4,0.1,97,100,103.14,105,101,194,0,0,0,0,0
2022-07-13T14:00,21.5,0,98,100,103.15,105,101,195,154,0,154,0,0
2022-07-13T15:00,21,0,98,99,103.15,105,101,220,309,0,309,0,0
2022-07-13T16:00,21.1,0,98,44,103.15,105,101,230,309,0,309,0,0
2022-07-13T17:00,21.1,0.1,99,84,103.14,105,101,240,400,0,400,0,0
2022-07-13T18:00,21.3,0.1,97,93,103.13,105,101,223,400,0,400,0,0
2022-07-13T19:00,21.3,0.2,96,100,103.12,105,101,221,400,0,400,0,0
2022-07-13T20:00,21.5,0.2,97,100,103.11,105,101,219,309,0,309,0,0
2022-07-13T21:00,21.5,0.1,98,100,103.1,105,101,195,309,0,309,0,0
2022-07-13T22:00,21.4,0,98,100,103.09,105,101,160,309,0,309,0,0
2022-07-13T23:00,21.6,0.1,96,100,103.08,105,101,180,309,0,309,0,0
2022-07-14T00:00,22.3,0,95,100,103.07,105,101,185,309,0,309,0,0
2022-07-14T01:00,23.7,0,87,100,103.07,105,101,145,0,0,0,0,0
2022-07-14T02:00,25.4,0.1,79,100,103.08,105,101,135,0,0,0,0,0
2022-07-14T03:00,26,0.1,75,100,103.09,105,101,130,0,0,0,0,0
2022-07-14T04:00,27,0.1,71,100,103.1,105,101,125,0,0,0,0,0
2022-07-14T05:00,27.8,0.2,71,100,103.11,105,101,110,0,0,0,0,0
2022-07-14T06:00,27.7,0.1,69,100,103.12,105,101,108,0,0,0,0,0
2022-07-14T07:00,26.2,1.7,75,100,103.13,105,101,107,0,0,0,0,0
2022-07-14T08:00,24.3,2.2,83,99,103.11,105,101,145,309,0,309,0,0
2022-07-14T09:00,23.4,2.5,88,98,103.1,105,101,168,290,0,290,0,0
2022-07-14T10:00,23.2,0.3,89,99,103.12,105,101,202,0,0,0,0,0
2022-07-14T11:00,22.7,0,92,100,103.13,105,101,133,0,0,0,0,0
2022-07-14T12:00,22.8,0,94,100,103.14,105,101,129,0,0,0,0,0
2022-07-14T13:00,21.8,0,99,78,103.15,105,101,126,0,0,0,0,0
2022-07-14T14:00,22.1,0,98,59,103.15,105,101,120,120,0,120,0,0
2022-07-14T15:00,22.1,0,98,55,103.14,105,101,120,240,0,240,0,0
2022-07-14T16:00,21.2,0,99,22,103.13,105,101,126,327,0,327,0,0
2022-07-14T17:00,21.1,0,98,39,103.12,105,101,128,327,0,327,0,0
2022-07-14T18:00,21.1,0,98,13,103.11,105,101,128,327,0,327,0,0
2022-07-14T19:00,21.3,0,97,36,103.1,105,101,150,327,0,327,0,0
2022-07-14T20:00,21.2,0,97,75,103.09,105,101,168,327,0,327,0,0
2022-07-14T21:00,21.2,0,98,100,103.08,105,101,175,327,0,327,0,0
2022-07-14T22:00,21.3,0,97,100,103.07,105,101,175,327,0,327,0,0
2022-07-14T23:00,21.7,0,96,100,103.06,105,101,168,327,0,327,0,0
2022-07-15T00:00,22.9,0,92,100,103.04,105,101,160,327,0,327,0,0
2022-07-15T01:00,24.8,0,82,97,103.05,105,101,145,0,0,0,0,0
2022-07-15T02:00,25.9,0,78,100,103.05,105,101,130,0,0,0,0,0
2022-07-15T03:00,26.6,0.1,75,22,103.06,105,101,125,0,0,0,0,0
2022-07-15T04:00,27.7,0.2,71,30,103.07,105,101,130,0,0,0,0,0
2022-07-15T05:00,28.5,0.1,67,36,103.08,105,101,122,0,0,0,0,0
2022-07-15T06:00,28.9,0.2,66,27,103.09,105,101,118,120,0,120,0,0
2022-07-15T07:00,28.4,0.4,68,31,103.09,105,101,120,194,0,194,0,0
2022-07-15T08:00,27.6,0.4,70,40,103.08,105,101,125,189,0,189,0,0
2022-07-15T09:00,26.3,0.4,76,54,103.08,105,101,130,120,0,120,0,0
2022-07-15T10:00,25.9,0,81,45,103.08,105,101,149,0,0,0,0,0
2022-07-15T11:00,24.5,0.8,84,78,103.09,105,101,122,0,0,0,0,0
2022-07-15T12:00,23.9,4.3,86,95,103.1,105,101,122,0,0,0,0,0
2022-07-15T13:00,23.1,0.1,90,88,103.1,105,101,97,0,0,0,0,0
2022-07-15T14:00,22.3,0,94,80,103.11,105,101,97,0,0,0,0,0
2022-07-15T15:00,22.1,0.1,95,100,103.1,105,101,86,120,0,120,0,0
2022-07-15T16:00,22.5,0.1,94,41,103.08,105,101,75,386,0,386,0,0
2022-07-15T17:00,21.8,0,95,24,103.06,105,101,70,386,0,386,0,0
2022-07-15T18:00,21.2,0,97,25,103.03,105,101,65,386,0,386,0,0
2022-07-15T19:00,21.3,0,97,5,103.02,105,101,80,386,0,386,0,0
2022-07-15T20:00,21.2,0,97,7,103.01,105,101,98,386,0,386,0,0
2022-07-15T21:00,21.2,0,96,50,103,105,101,110,386,0,386,0,0
2022-07-15T22:00,21.1,0,97,90,103,105,101,368,386,0,386,0,0
2022-07-15T23:00,21.7,0,96,100,103,105,101,368,386,0,386,0,0
2022-07-16T00:00,22.8,0,96,100,103,105,101,379,386,0,386,0,0
2022-07-16T01:00,24.4,0,87,93,103.01,105,101,339,0,0,0,0,0
2022-07-16T02:00,25.6,0.1,80,69,103.03,105,101,245,0,0,0,0,0
2022-07-16T03:00,26.7,0.3,75,88,103.04,105,101,241,0,0,0,0,0
2022-07-16T04:00,27.4,0.4,74,99,103.06,105,101,241,0,0,0,0,0
2022-07-16T05:00,28,0.1,73,85,103.07,105,101,239,0,0,0,0,0
2022-07-16T06:00,28.6,0.1,72,98,103.09,105,101,339,120,0,120,0,0
2022-07-16T07:00,29,0.1,71,97,103.1,105,101,205,120,0,120,0,0
2022-07-16T08:00,29.1,0,69,100,103.1,105,101,295,312,0,312,0,0
2022-07-16T09:00,28.1,0,71,99,103.12,105,101,300,0,0,0,0,0
2022-07-16T10:00,25.7,4.2,79,100,103.14,105,101,310,0,0,0,0,0
2022-07-16T11:00,24.2,0.1,87,100,103.16,105,101,295,0,0,0,0,0
2022-07-16T12:00,23.5,0.3,93,100,103.17,105,101,270,0,0,0,0,0
2022-07-16T13:00,23.4,1.1,90,99,103.18,105,101,260,0,0,0,0,0
2022-07-16T14:00,22.5,0,96,100,103.19,105,101,240,0,0,0,0,0
2022-07-16T15:00,22.1,0,96,99,103.19,105,101,195,120,0,120,0,0
2022-07-16T16:00,21.9,0,96,100,103.17,105,101,160,386,0,386,0,0
2022-07-16T17:00,21.6,0,96,100,103.15,105,101,145,386,0,386,0,0
2022-07-16T18:00,21.7,0,96,100,103.13,105,101,130,386,0,386,0,0
2022-07-16T19:00,22.1,0,97,100,103.11,105,101,140,356,0,356,0,0
2022-07-16T20:00,22.2,0,98,100,103.09,105,101,150,400,0,400,0,0
2022-07-16T21:00,22.2,0,96,100,103.07,105,101,160,400,0,400,0,0
2022-07-16T22:00,22.1,0,97,100,103.05,105,101,150,400,0,400,0,0
2022-07-16T23:00,22,0,97,100,103.05,105,101,160,386,0,386,0,0
2022-07-17T00:00,22.9,0,94,97,103.03,105,101,145,386,0,386,0,0
2022-07-17T01:00,25,0,82,100,103.01,105,101,195,389,0,389,0,0
2022-07-17T02:00,26.1,0,76,91,103,105,101,190,389,0,389,0,0
2022-07-17T03:00,26.5,0,76,97,102.99,105,101,185,389,0,389,0,0
2022-07-17T04:00,27.1,0.3,75,99,102.97,105,101,170,389,0,389,0,0
2022-07-17T05:00,27.8,0.1,75,100,102.95,105,101,171,389,0,389,0,0
2022-07-17T06:00,28.2,0.1,73,100,102.93,105,101,172,389,0,389,0,0
2022-07-17T07:00,28.2,0.7,72,100,102.92,105,101,175,0,0,0,0,0
2022-07-17T08:00,26.9,2.1,75,97,102.93,105,101,130,0,0,0,0,0
2022-07-17T09:00,25.1,0.4,80,96,102.94,105,101,110,0,0,0,0,0
2022-07-17T10:00,24.9,0,85,95,102.95,105,101,90,0,0,0,0,0
2022-07-17T11:00,24.4,0,88,59,102.95,105,101,80,0,0,0,0,0
2022-07-17T12:00,22.9,0,87,25,102.96,105,101,75,0,0,0,0,0
2022-07-17T13:00,22.3,0,90,79,102.96,105,101,68,0,0,0,0,0
2022-07-17T14:00,22.1,0,90,99,102.96,105,101,62,0,0,0,0,0
2022-07-17T15:00,22,0,91,99,102.97,105,101,50,0,0,0,0,0
2022-07-17T16:00,21.8,0,93,100,102.97,105,101,55,0,0,0,0,0
2022-07-17T17:00,21.3,0,94,100,102.95,105,101,60,389,0,389,0,0
2022-07-17T18:00,21.1,0,94,100,102.93,105,101,63,389,0,389,0,0
2022-07-17T19:00,20.8,0,96,100,102.9,105,101,78,389,0,389,0,0
2022-07-17T20:00,20.9,0,97,100,102.88,105,101,80,389,0,389,0,0
2022-07-17T21:00,21.2,0,96,100,102.86,105,101,86,389,0,389,0,0
2022-07-17T22:00,21.4,0,96,100,102.84,105,101,100,400,0,400,0,0
2022-07-17T23:00,21.6,0,94,100,102.82,105,101,110,389,0,389,0,0
2022-07-18T00:00,22.9,0,88,100,102.8,105,101,120,389,0,389,0,0
2022-07-18T01:00,24.4,0,81,64,102.79,105,101,135,389,0,389,0,0
2022-07-18T02:00,26.1,0,73,72,102.78,105,101,140,194,0,194,0,0
2022-07-18T03:00,27.5,0,67,73,102.78,105,101,145,0,0,0,0,0
2022-07-18T04:00,28.5,0,63,65,102.79,105,101,138,0,0,0,0,0
2022-07-18T05:00,29.1,0,61,65,102.8,105,101,130,0,0,0,0,0
2022-07-18T06:00,29.4,0,61,20,102.81,105,101,128,0,0,0,0,0
2022-07-18T07:00,29.5,0.1,61,28,102.82,105,101,128,0,0,0,0,0
2022-07-18T08:00,28.3,0.8,67,59,102.8,105,101,125,400,0,400,0,0
2022-07-18T09:00,26,1.1,76,84,102.8,105,101,140,194,0,194,0,0
2022-07-18T10:00,24.2,3.1,84,81,102.81,105,101,130,0,0,0,0,0
2022-07-18T11:00,23.8,0,86,100,102.81,105,101,100,0,0,0,0,0
2022-07-18T12:00,22.9,0,89,100,102.82,105,101,75,0,0,0,0,0
2022-07-18T13:00,22.5,0,92,100,102.82,105,101,70,0,0,0,0,0
2022-07-18T14:00,22.1,0,93,80,102.83,105,101,65,0,0,0,0,0
2022-07-18T15:00,21.7,0,94,74,102.83,105,101,60,120,0,120,0,0
2022-07-18T16:00,21.7,0,93,100,102.81,105,101,57,389,0,389,0,0
2022-07-18T17:00,21.5,0,94,100,102.78,105,101,59,389,0,389,0,0
2022-07-18T18:00,21.4,0,96,96,102.75,105,101,46,389,0,389,0,0
2022-07-18T19:00,21.3,0,97,100,102.72,105,101,45,389,0,389,0,0
2022-07-18T20:00,21,0,97,100,102.69,105,101,40,400,0,400,0,0
2022-07-18T21:00,20.9,0,97,100,102.66,105,101,33,400,0,400,0,0
2022-07-18T22:00,20.8,0,98,100,102.63,105,101,35,389,0,389,0,0
2022-07-18T23:00,21.2,0,98,100,102.6,105,101,37,389,0,389,0,0
2022-07-19T00:00,23.1,0,92,100,102.58,105,101,40,389,0,389,0,0
2022-07-19T01:00,24.8,0,83,100,102.56,105,101,47,240,0,240,0,0
2022-07-19T02:00,26.4,0,75,100,102.54,105,101,48,327,0,327,0,0
2022-07-19T03:00,27.3,0,73,100,102.53,105,101,52,163,0,163,0,0
2022-07-19T04:00,28.4,0.1,71,100,102.52,105,101,56,163,0,163,0,0
