thoi_diem,ten_ho,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,is_drought_2023,flag_phys_invalid,muc_nuoc_thuong_luu_m_capped,month_x,is_event_month,month_y,luu_luong_den_ho_m3_s_capped_month_median,luu_luong_den_ho_m3_s_capped_pct_in_month,luu_luong_den_ho_m3_s_capped
2025-02-24 00:00:00,Trị An,61.54,140,177,0.0,177.0,0,0,61.54,2,0,2,120.0,0.5868362831858407,140.0
2025-02-24 01:00:00,Trị An,61.54,150,0,0.0,0.0,0,0,61.54,2,0,2,120.0,0.6373525073746312,150.0
2025-02-24 02:00:00,Trị An,61.54,150,0,0.0,0.0,0,0,61.54,2,0,2,120.0,0.6373525073746312,150.0
2025-02-24 03:00:00,Trị An,61.55,180,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.7837389380530974,180.0
2025-02-24 04:00:00,Trị An,61.55,180,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.7837389380530974,180.0
2025-02-24 05:00:00,Trị An,61.55,150,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.6373525073746312,150.0
2025-02-24 06:00:00,Trị An,61.55,150,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.6373525073746312,150.0
2025-02-24 07:00:00,Trị An,61.56,180,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.7837389380530974,180.0
2025-02-24 08:00:00,Trị An,61.56,180,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.7837389380530974,180.0
2025-02-24 09:00:00,Trị An,61.56,180,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.7837389380530974,180.0
2025-02-24 10:00:00,Trị An,61.56,180,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.7837389380530974,180.0
2025-02-24 11:00:00,Trị An,61.56,180,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.7837389380530974,180.0
2025-02-24 12:00:00,Trị An,61.56,180,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.7837389380530974,180.0
2025-02-24 13:00:00,Trị An,61.57,200,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.8466076696165191,200.0
2025-02-24 14:00:00,Trị An,61.57,200,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.8466076696165191,200.0
2025-02-24 15:00:00,Trị An,61.57,180,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.7837389380530974,180.0
2025-02-24 16:00:00,Trị An,61.57,180,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.7837389380530974,180.0
2025-02-24 17:00:00,Trị An,61.58,200,0,0.0,0.0,0,0,61.58,2,0,2,120.0,0.8466076696165191,200.0
2025-02-24 18:00:00,Trị An,61.58,200,0,0.0,0.0,0,0,61.58,2,0,2,120.0,0.8466076696165191,200.0
2025-02-24 19:00:00,Trị An,61.56,190,741,0.0,741.0,0,0,61.56,2,0,2,120.0,0.816924778761062,190.0
2025-02-24 20:00:00,Trị An,61.56,190,741,0.0,741.0,0,0,61.56,2,0,2,120.0,0.816924778761062,190.0
2025-02-24 21:00:00,Trị An,61.55,220,741,0.0,741.0,0,0,61.55,2,0,2,120.0,0.8928834808259587,220.0
2025-02-24 22:00:00,Trị An,61.55,220,741,0.0,741.0,0,0,61.55,2,0,2,120.0,0.8928834808259587,220.0
2025-02-24 23:00:00,Trị An,61.56,170,107,0.0,107.0,0,0,61.56,2,0,2,120.0,0.7295353982300885,170.0
2025-02-25 00:00:00,Trị An,61.56,170,107,0.0,107.0,0,0,61.56,2,0,2,120.0,0.7295353982300885,170.0
2025-02-25 01:00:00,Trị An,61.56,160,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.6797566371681416,160.0
2025-02-25 02:00:00,Trị An,61.56,160,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.6797566371681416,160.0
2025-02-25 03:00:00,Trị An,61.56,150,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.6373525073746312,150.0
2025-02-25 04:00:00,Trị An,61.56,150,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.6373525073746312,150.0
2025-02-25 05:00:00,Trị An,61.56,150,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.6373525073746312,150.0
2025-02-25 06:00:00,Trị An,61.56,150,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.6373525073746312,150.0
2025-02-25 07:00:00,Trị An,61.57,150,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.6373525073746312,150.0
2025-02-25 08:00:00,Trị An,61.57,150,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.6373525073746312,150.0
2025-02-25 09:00:00,Trị An,61.57,120,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.4854351032448377,120.0
2025-02-25 10:00:00,Trị An,61.57,120,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.4854351032448377,120.0
2025-02-25 11:00:00,Trị An,61.58,180,0,0.0,0.0,0,0,61.58,2,0,2,120.0,0.7837389380530974,180.0
2025-02-25 12:00:00,Trị An,61.58,180,0,0.0,0.0,0,0,61.58,2,0,2,120.0,0.7837389380530974,180.0
2025-02-25 13:00:00,Trị An,61.58,120,0,0.0,0.0,0,0,61.58,2,0,2,120.0,0.4854351032448377,120.0
2025-02-25 14:00:00,Trị An,61.58,120,0,0.0,0.0,0,0,61.58,2,0,2,120.0,0.4854351032448377,120.0
2025-02-25 15:00:00,Trị An,61.58,120,0,0.0,0.0,0,0,61.58,2,0,2,120.0,0.4854351032448377,120.0
2025-02-25 16:00:00,Trị An,61.58,120,0,0.0,0.0,0,0,61.58,2,0,2,120.0,0.4854351032448377,120.0
2025-02-25 17:00:00,Trị An,61.58,90,0,0.0,0.0,0,0,61.58,2,0,2,120.0,0.2901917404129793,90.0
2025-02-25 18:00:00,Trị An,61.58,90,0,0.0,0.0,0,0,61.58,2,0,2,120.0,0.2901917404129793,90.0
2025-02-25 19:00:00,Trị An,61.57,120,744,0.0,744.0,0,0,61.57,2,0,2,120.0,0.4854351032448377,120.0
2025-02-25 20:00:00,Trị An,61.57,120,744,0.0,744.0,0,0,61.57,2,0,2,120.0,0.4854351032448377,120.0
2025-02-25 21:00:00,Trị An,61.56,110,741,0.0,741.0,0,0,61.56,2,0,2,120.0,0.4146386430678466,110.0
2025-02-25 22:00:00,Trị An,61.56,110,741,0.0,741.0,0,0,61.56,2,0,2,120.0,0.4146386430678466,110.0
2025-02-25 23:00:00,Trị An,61.55,110,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.4146386430678466,110.0
2025-02-26 00:00:00,Trị An,61.55,110,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.4146386430678466,110.0
2025-02-26 01:00:00,Trị An,61.55,150,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.6373525073746312,150.0
2025-02-26 02:00:00,Trị An,61.55,150,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.6373525073746312,150.0
2025-02-26 03:00:00,Trị An,61.56,150,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.6373525073746312,150.0
2025-02-26 04:00:00,Trị An,61.56,150,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.6373525073746312,150.0
2025-02-26 05:00:00,Trị An,61.56,120,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.4854351032448377,120.0
2025-02-26 06:00:00,Trị An,61.56,120,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.4854351032448377,120.0
2025-02-26 07:00:00,Trị An,61.56,120,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.4854351032448377,120.0
2025-02-26 08:00:00,Trị An,61.56,120,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.4854351032448377,120.0
2025-02-26 09:00:00,Trị An,61.56,120,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.4854351032448377,120.0
2025-02-26 10:00:00,Trị An,61.56,120,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.4854351032448377,120.0
2025-02-26 11:00:00,Trị An,61.57,120,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.4854351032448377,120.0
2025-02-26 12:00:00,Trị An,61.57,120,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.4854351032448377,120.0
2025-02-26 13:00:00,Trị An,61.57,120,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.4854351032448377,120.0
2025-02-26 14:00:00,Trị An,61.57,120,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.4854351032448377,120.0
2025-02-26 15:00:00,Trị An,61.57,120,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.4854351032448377,120.0
2025-02-26 16:00:00,Trị An,61.57,120,0,0.0,0.0,0,0,61.57,2,0,2,120.0,0.4854351032448377,120.0
2025-02-26 17:00:00,Trị An,61.58,90,0,0.0,0.0,0,0,61.58,2,0,2,120.0,0.2901917404129793,90.0
2025-02-26 18:00:00,Trị An,61.58,90,0,0.0,0.0,0,0,61.58,2,0,2,120.0,0.2901917404129793,90.0
2025-02-26 19:00:00,Trị An,61.56,110,744,0.0,744.0,0,0,61.56,2,0,2,120.0,0.4146386430678466,110.0
2025-02-26 20:00:00,Trị An,61.56,110,744,0.0,744.0,0,0,61.56,2,0,2,120.0,0.4146386430678466,110.0
2025-02-26 21:00:00,Trị An,61.55,100,744,0.0,744.0,0,0,61.55,2,0,2,120.0,0.368547197640118,100.0
2025-02-26 22:00:00,Trị An,61.55,100,744,0.0,744.0,0,0,61.55,2,0,2,120.0,0.368547197640118,100.0
2025-02-26 23:00:00,Trị An,61.54,150,363,0.0,363.0,0,0,61.54,2,0,2,120.0,0.6373525073746312,150.0
2025-02-27 00:00:00,Trị An,61.54,150,363,0.0,363.0,0,0,61.54,2,0,2,120.0,0.6373525073746312,150.0
2025-02-27 01:00:00,Trị An,61.54,120,0,0.0,0.0,0,0,61.54,2,0,2,120.0,0.4854351032448377,120.0
2025-02-27 02:00:00,Trị An,61.54,120,0,0.0,0.0,0,0,61.54,2,0,2,120.0,0.4854351032448377,120.0
2025-02-27 03:00:00,Trị An,61.55,120,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.4854351032448377,120.0
2025-02-27 04:00:00,Trị An,61.55,120,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.4854351032448377,120.0
2025-02-27 05:00:00,Trị An,61.55,90,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.2901917404129793,90.0
2025-02-27 06:00:00,Trị An,61.55,90,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.2901917404129793,90.0
2025-02-27 07:00:00,Trị An,61.65,120,0,0.0,0.0,0,0,61.65,2,0,2,120.0,0.4854351032448377,120.0
2025-02-27 08:00:00,Trị An,61.65,120,0,0.0,0.0,0,0,61.65,2,0,2,120.0,0.4854351032448377,120.0
2025-02-27 09:00:00,Trị An,61.55,90,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.2901917404129793,90.0
2025-02-27 10:00:00,Trị An,61.55,90,0,0.0,0.0,0,0,61.55,2,0,2,120.0,0.2901917404129793,90.0
2025-02-27 11:00:00,Trị An,61.56,120,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.4854351032448377,120.0
2025-02-27 12:00:00,Trị An,61.56,120,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.4854351032448377,120.0
2025-02-27 13:00:00,Trị An,61.56,90,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.2901917404129793,90.0
2025-02-27 14:00:00,Trị An,61.56,90,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.2901917404129793,90.0
2025-02-27 15:00:00,Trị An,61.56,120,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.4854351032448377,120.0
2025-02-27 16:00:00,Trị An,61.56,120,0,0.0,0.0,0,0,61.56,2,0,2,120.0,0.4854351032448377,120.0
2025-02-27 17:00:00,Trị An,61.55,100,738,0.0,738.0,0,0,61.55,2,0,2,120.0,0.368547197640118,100.0
2025-02-27 18:00:00,Trị An,61.55,100,738,0.0,738.0,0,0,61.55,2,0,2,120.0,0.368547197640118,100.0
2025-02-27 19:00:00,Trị An,61.54,120,744,0.0,744.0,0,0,61.54,2,0,2,120.0,0.4854351032448377,120.0
2025-02-27 20:00:00,Trị An,61.54,120,744,0.0,744.0,0,0,61.54,2,0,2,120.0,0.4854351032448377,120.0
2025-02-27 21:00:00,Trị An,61.53,100,744,0.0,744.0,0,0,61.53,2,0,2,120.0,0.368547197640118,100.0
2025-02-27 22:00:00,Trị An,61.53,100,744,0.0,744.0,0,0,61.53,2,0,2,120.0,0.368547197640118,100.0
2025-02-27 23:00:00,Trị An,61.53,140,0,0.0,0.0,0,0,61.53,2,0,2,120.0,0.5868362831858407,140.0
2025-02-28 00:00:00,Trị An,61.53,140,0,0.0,0.0,0,0,61.53,2,0,2,120.0,0.5868362831858407,140.0
2025-02-28 01:00:00,Trị An,61.53,90,0,0.0,0.0,0,0,61.53,2,0,2,120.0,0.2901917404129793,90.0
2025-02-28 02:00:00,Trị An,61.53,90,0,0.0,0.0,0,0,61.53,2,0,2,120.0,0.2901917404129793,90.0
2025-02-28 03:00:00,Trị An,61.53,90,0,0.0,0.0,0,0,61.53,2,0,2,120.0,0.2901917404129793,90.0
2025-02-28 04:00:00,Trị An,61.53,90,0,0.0,0.0,0,0,61.53,2,0,2,120.0,0.2901917404129793,90.0
2025-02-28 05:00:00,Trị An,61.53,90,0,0.0,0.0,0,0,61.53,2,0,2,120.0,0.2901917404129793,90.0
2025-02-28 06:00:00,Trị An,61.53,90,0,0.0,0.0,0,0,61.53,2,0,2,120.0,0.2901917404129793,90.0
2025-02-28 07:00:00,Trị An,61.53,90,0,0.0,0.0,0,0,61.53,2,0,2,120.0,0.2901917404129793,90.0
2025-02-28 08:00:00,Trị An,61.53,90,0,0.0,0.0,0,0,61.53,2,0,2,120.0,0.2901917404129793,90.0
2025-02-28 09:00:00,Trị An,61.54,90,0,0.0,0.0,0,0,61.54,2,0,2,120.0,0.2901917404129793,90.0
2025-02-28 10:00:00,Trị An,61.54,90,0,0.0,0.0,0,0,61.54,2,0,2,120.0,0.2901917404129793,90.0
2025-02-28 11:00:00,Trị An,61.54,60,0,0.0,0.0,0,0,61.54,2,0,2,120.0,0.1345870206489675,60.0
2025-02-28 12:00:00,Trị An,61.54,60,0,0.0,0.0,0,0,61.54,2,0,2,120.0,0.1345870206489675,60.0
2025-02-28 13:00:00,Trị An,61.54,60,0,0.0,0.0,0,0,61.54,2,0,2,120.0,0.1345870206489675,60.0
2025-02-28 14:00:00,Trị An,61.54,60,0,0.0,0.0,0,0,61.54,2,0,2,120.0,0.1345870206489675,60.0
2025-02-28 15:00:00,Trị An,61.54,60,105,0.0,105.0,0,0,61.54,2,0,2,120.0,0.1345870206489675,60.0
2025-02-28 16:00:00,Trị An,61.54,60,105,0.0,105.0,0,0,61.54,2,0,2,120.0,0.1345870206489675,60.0
2025-02-28 17:00:00,Trị An,61.54,80,106,0.0,106.0,0,0,61.54,2,0,2,120.0,0.2169985250737463,80.0
2025-02-28 18:00:00,Trị An,61.54,80,106,0.0,106.0,0,0,61.54,2,0,2,120.0,0.2169985250737463,80.0
2025-02-28 19:00:00,Trị An,61.53,100,448,0.0,448.0,0,0,61.53,2,0,2,120.0,0.368547197640118,100.0
2025-02-28 20:00:00,Trị An,61.53,100,448,0.0,448.0,0,0,61.53,2,0,2,120.0,0.368547197640118,100.0
2025-02-28 21:00:00,Trị An,61.52,90,746,0.0,746.0,0,0,61.52,2,0,2,120.0,0.2901917404129793,90.0
2025-02-28 22:00:00,Trị An,61.52,90,746,0.0,746.0,0,0,61.52,2,0,2,120.0,0.2901917404129793,90.0
2025-02-28 23:00:00,Trị An,61.51,90,0,0.0,0.0,0,0,61.51,2,0,2,120.0,0.2901917404129793,90.0
2025-03-01 00:00:00,Trị An,61.51,90,0,0.0,0.0,0,0,61.51,3,0,3,110.0,0.3844086021505376,90.0
2025-03-01 01:00:00,Trị An,61.51,90,0,0.0,0.0,0,0,61.51,3,0,3,110.0,0.3844086021505376,90.0
2025-03-01 02:00:00,Trị An,61.51,90,0,0.0,0.0,0,0,61.51,3,0,3,110.0,0.3844086021505376,90.0
2025-03-01 03:00:00,Trị An,61.51,90,0,0.0,0.0,0,0,61.51,3,0,3,110.0,0.3844086021505376,90.0
2025-03-01 04:00:00,Trị An,61.51,90,0,0.0,0.0,0,0,61.51,3,0,3,110.0,0.3844086021505376,90.0
2025-03-01 05:00:00,Trị An,61.51,60,0,0.0,0.0,0,0,61.51,3,0,3,110.0,0.1896841397849462,60.0
2025-03-01 06:00:00,Trị An,61.51,60,0,0.0,0.0,0,0,61.51,3,0,3,110.0,0.1896841397849462,60.0
2025-03-01 07:00:00,Trị An,61.52,60,0,0.0,0.0,0,0,61.52,3,0,3,110.0,0.1896841397849462,60.0
2025-03-01 08:00:00,Trị An,61.52,60,0,0.0,0.0,0,0,61.52,3,0,3,110.0,0.1896841397849462,60.0
2025-03-01 09:00:00,Trị An,61.52,60,0,0.0,0.0,0,0,61.52,3,0,3,110.0,0.1896841397849462,60.0
2025-03-01 10:00:00,Trị An,61.52,60,0,0.0,0.0,0,0,61.52,3,0,3,110.0,0.1896841397849462,60.0
2025-03-01 11:00:00,Trị An,61.52,30,0,0.0,0.0,0,0,61.52,3,0,3,110.0,0.0623319892473118,30.0
2025-03-01 12:00:00,Trị An,61.52,30,0,0.0,0.0,0,0,61.52,3,0,3,110.0,0.0623319892473118,30.0
2025-03-01 13:00:00,Trị An,61.52,60,0,0.0,0.0,0,0,61.52,3,0,3,110.0,0.1896841397849462,60.0
2025-03-01 14:00:00,Trị An,61.52,60,0,0.0,0.0,0,0,61.52,3,0,3,110.0,0.1896841397849462,60.0
2025-03-01 15:00:00,Trị An,61.52,90,0,0.0,0.0,0,0,61.52,3,0,3,110.0,0.3844086021505376,90.0
2025-03-01 16:00:00,Trị An,61.52,90,0,0.0,0.0,0,0,61.52,3,0,3,110.0,0.3844086021505376,90.0
2025-03-01 17:00:00,Trị An,61.52,90,0,0.0,0.0,0,0,61.52,3,0,3,110.0,0.3844086021505376,90.0
2025-03-01 18:00:00,Trị An,61.52,90,0,0.0,0.0,0,0,61.52,3,0,3,110.0,0.3844086021505376,90.0
2025-03-01 19:00:00,Trị An,61.52,70,741,0.0,741.0,0,0,61.52,3,0,3,110.0,0.2525201612903225,70.0
2025-03-01 20:00:00,Trị An,61.52,70,741,0.0,741.0,0,0,61.52,3,0,3,110.0,0.2525201612903225,70.0
2025-03-01 21:00:00,Trị An,61.5,70,744,0.0,744.0,0,0,61.5,3,0,3,110.0,0.2525201612903225,70.0
2025-03-01 22:00:00,Trị An,61.5,70,744,0.0,744.0,0,0,61.5,3,0,3,110.0,0.2525201612903225,70.0
2025-03-01 23:00:00,Trị An,61.49,70,736,0.0,736.0,0,0,61.49,3,0,3,110.0,0.2525201612903225,70.0
2025-03-02 00:00:00,Trị An,61.49,70,736,0.0,736.0,0,0,61.49,3,0,3,110.0,0.2525201612903225,70.0
2025-03-02 01:00:00,Trị An,61.49,70,0,0.0,0.0,0,0,61.49,3,0,3,110.0,0.2525201612903225,70.0
2025-03-02 02:00:00,Trị An,61.49,70,0,0.0,0.0,0,0,61.49,3,0,3,110.0,0.2525201612903225,70.0
2025-03-02 03:00:00,Trị An,61.49,60,0,0.0,0.0,0,0,61.49,3,0,3,110.0,0.1896841397849462,60.0
2025-03-02 04:00:00,Trị An,61.49,60,0,0.0,0.0,0,0,61.49,3,0,3,110.0,0.1896841397849462,60.0
2025-03-02 05:00:00,Trị An,61.49,120,0,0.0,0.0,0,0,61.49,3,0,3,110.0,0.5467069892473119,120.0
2025-03-02 06:00:00,Trị An,61.49,120,0,0.0,0.0,0,0,61.49,3,0,3,110.0,0.5467069892473119,120.0
2025-03-02 07:00:00,Trị An,61.5,120,0,0.0,0.0,0,0,61.5,3,0,3,110.0,0.5467069892473119,120.0
2025-03-02 08:00:00,Trị An,61.5,120,0,0.0,0.0,0,0,61.5,3,0,3,110.0,0.5467069892473119,120.0
2025-03-02 09:00:00,Trị An,61.5,120,0,0.0,0.0,0,0,61.5,3,0,3,110.0,0.5467069892473119,120.0
2025-03-02 10:00:00,Trị An,61.5,120,0,0.0,0.0,0,0,61.5,3,0,3,110.0,0.5467069892473119,120.0
2025-03-02 11:00:00,Trị An,61.5,90,0,0.0,0.0,0,0,61.5,3,0,3,110.0,0.3844086021505376,90.0
2025-03-02 12:00:00,Trị An,61.5,90,0,0.0,0.0,0,0,61.5,3,0,3,110.0,0.3844086021505376,90.0
2025-03-02 13:00:00,Trị An,61.5,90,0,0.0,0.0,0,0,61.5,3,0,3,110.0,0.3844086021505376,90.0
2025-03-02 14:00:00,Trị An,61.5,90,0,0.0,0.0,0,0,61.5,3,0,3,110.0,0.3844086021505376,90.0
2025-03-02 15:00:00,Trị An,61.5,90,0,0.0,0.0,0,0,61.5,3,0,3,110.0,0.3844086021505376,90.0
2025-03-02 16:00:00,Trị An,61.5,90,0,0.0,0.0,0,0,61.5,3,0,3,110.0,0.3844086021505376,90.0
2025-03-02 17:00:00,Trị An,61.51,90,0,0.0,0.0,0,0,61.51,3,0,3,110.0,0.3844086021505376,90.0
2025-03-02 18:00:00,Trị An,61.51,90,0,0.0,0.0,0,0,61.51,3,0,3,110.0,0.3844086021505376,90.0
2025-03-02 19:00:00,Trị An,61.49,90,741,0.0,741.0,0,0,61.49,3,0,3,110.0,0.3844086021505376,90.0
2025-03-02 20:00:00,Trị An,61.49,90,741,0.0,741.0,0,0,61.49,3,0,3,110.0,0.3844086021505376,90.0
2025-03-02 21:00:00,Trị An,61.48,70,744,0.0,744.0,0,0,61.48,3,0,3,110.0,0.2525201612903225,70.0
2025-03-02 22:00:00,Trị An,61.48,70,744,0.0,744.0,0,0,61.48,3,0,3,110.0,0.2525201612903225,70.0
2025-03-02 23:00:00,Trị An,61.47,90,0,0.0,0.0,0,0,61.47,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 00:00:00,Trị An,61.47,90,0,0.0,0.0,0,0,61.47,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 01:00:00,Trị An,61.48,90,0,0.0,0.0,0,0,61.48,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 02:00:00,Trị An,61.48,90,0,0.0,0.0,0,0,61.48,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 03:00:00,Trị An,61.48,60,0,0.0,0.0,0,0,61.48,3,0,3,110.0,0.1896841397849462,60.0
2025-03-03 04:00:00,Trị An,61.48,60,0,0.0,0.0,0,0,61.48,3,0,3,110.0,0.1896841397849462,60.0
2025-03-03 05:00:00,Trị An,61.48,90,0,0.0,0.0,0,0,61.48,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 06:00:00,Trị An,61.48,90,0,0.0,0.0,0,0,61.48,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 07:00:00,Trị An,61.48,90,0,0.0,0.0,0,0,61.48,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 08:00:00,Trị An,61.48,90,0,0.0,0.0,0,0,61.48,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 09:00:00,Trị An,61.48,90,0,0.0,0.0,0,0,61.48,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 10:00:00,Trị An,61.48,90,0,0.0,0.0,0,0,61.48,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 11:00:00,Trị An,61.48,90,0,0.0,0.0,0,0,61.48,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 12:00:00,Trị An,61.48,90,0,0.0,0.0,0,0,61.48,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 13:00:00,Trị An,61.49,90,0,0.0,0.0,0,0,61.49,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 14:00:00,Trị An,61.49,90,0,0.0,0.0,0,0,61.49,3,0,3,110.0,0.3844086021505376,90.0
2025-03-03 15:00:00,Trị An,61.49,120,0,0.0,0.0,0,0,61.49,3,0,3,110.0,0.5467069892473119,120.0
2025-03-03 16:00:00,Trị An,61.49,120,0,0.0,0.0,0,0,61.49,3,0,3,110.0,0.5467069892473119,120.0
2025-03-03 17:00:00,Trị An,61.49,120,177,0.0,177.0,0,0,61.49,3,0,3,110.0,0.5467069892473119,120.0
2025-03-03 18:00:00,Trị An,61.49,120,177,0.0,177.0,0,0,61.49,3,0,3,110.0,0.5467069892473119,120.0
2025-03-03 19:00:00,Trị An,61.47,120,741,0.0,741.0,0,0,61.47,3,0,3,110.0,0.5467069892473119,120.0
2025-03-03 20:00:00,Trị An,61.47,120,741,0.0,741.0,0,0,61.47,3,0,3,110.0,0.5467069892473119,120.0
2025-03-03 21:00:00,Trị An,61.46,120,800,0.0,800.0,0,0,61.46,3,0,3,110.0,0.5467069892473119,120.0
2025-03-03 22:00:00,Trị An,61.46,120,800,0.0,800.0,0,0,61.46,3,0,3,110.0,0.5467069892473119,120.0
2025-03-03 23:00:00,Trị An,61.46,90,0,0.0,0.0,0,0,61.46,3,0,3,110.0,0.3844086021505376,90.0
2025-03-04 00:00:00,Trị An,61.46,90,0,0.0,0.0,0,0,61.46,3,0,3,110.0,0.3844086021505376,90.0
2025-03-04 01:00:00,Trị An,61.46,60,0,0.0,0.0,0,0,61.46,3,0,3,110.0,0.1896841397849462,60.0
2025-03-04 02:00:00,Trị An,61.46,60,0,0.0,0.0,0,0,61.46,3,0,3,110.0,0.1896841397849462,60.0
2025-03-04 03:00:00,Trị An,61.46,90,0,0.0,0.0,0,0,61.46,3,0,3,110.0,0.3844086021505376,90.0
2025-03-04 04:00:00,Trị An,61.46,90,0,0.0,0.0,0,0,61.46,3,0,3,110.0,0.3844086021505376,90.0
2025-03-04 05:00:00,Trị An,61.46,90,0,0.0,0.0,0,0,61.46,3,0,3,110.0,0.3844086021505376,90.0
2025-03-04 06:00:00,Trị An,61.46,90,0,0.0,0.0,0,0,61.46,3,0,3,110.0,0.3844086021505376,90.0
2025-03-04 07:00:00,Trị An,61.46,120,0,0.0,0.0,0,0,61.46,3,0,3,110.0,0.5467069892473119,120.0
2025-03-04 08:00:00,Trị An,61.46,120,0,0.0,0.0,0,0,61.46,3,0,3,110.0,0.5467069892473119,120.0
2025-03-04 09:00:00,Trị An,61.47,90,0,0.0,0.0,0,0,61.47,3,0,3,110.0,0.3844086021505376,90.0
2025-03-04 10:00:00,Trị An,61.47,90,0,0.0,0.0,0,0,61.47,3,0,3,110.0,0.3844086021505376,90.0
2025-03-04 11:00:00,Trị An,61.47,150,0,0.0,0.0,0,0,61.47,3,0,3,110.0,0.6470094086021505,150.0
2025-03-04 12:00:00,Trị An,61.47,150,0,0.0,0.0,0,0,61.47,3,0,3,110.0,0.6470094086021505,150.0
2025-03-04 13:00:00,Trị An,61.47,150,0,0.0,0.0,0,0,61.47,3,0,3,110.0,0.6470094086021505,150.0
2025-03-04 14:00:00,Trị An,61.47,150,0,0.0,0.0,0,0,61.47,3,0,3,110.0,0.6470094086021505,150.0
2025-03-04 15:00:00,Trị An,61.47,120,362,0.0,362.0,0,0,61.47,3,0,3,110.0,0.5467069892473119,120.0
2025-03-04 16:00:00,Trị An,61.47,120,362,0.0,362.0,0,0,61.47,3,0,3,110.0,0.5467069892473119,120.0
2025-03-04 17:00:00,Trị An,61.46,150,741,0.0,741.0,0,0,61.46,3,0,3,110.0,0.6470094086021505,150.0
2025-03-04 18:00:00,Trị An,61.46,150,741,0.0,741.0,0,0,61.46,3,0,3,110.0,0.6470094086021505,150.0
2025-03-04 19:00:00,Trị An,61.44,160,741,0.0,741.0,0,0,61.44,3,0,3,110.0,0.6706989247311828,160.0
