ten_ho,thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,muc_nuoc_thuong_luu_m_filled
Sông Ba Hạ,2024-12-22 01:00:00,104.56,330.0,400.0,0.0,400.0,104.56
Sông Ba Hạ,2024-12-22 02:00:00,104.56,330.0,400.0,0.0,400.0,104.56
Sông Ba Hạ,2024-12-22 03:00:00,104.55,310.0,400.0,0.0,400.0,104.55
Sông Ba Hạ,2024-12-22 04:00:00,104.55,320.0,400.0,0.0,400.0,104.55
Sông Ba Hạ,2024-12-22 05:00:00,104.54,330.0,400.0,0.0,400.0,104.54
Sông Ba Hạ,2024-12-22 06:00:00,104.54,320.0,400.0,0.0,400.0,104.54
Sông Ba Hạ,2024-12-22 07:00:00,104.53,310.0,400.0,0.0,400.0,104.53
Sông Ba Hạ,2024-12-22 08:00:00,104.53,280.0,240.0,0.0,240.0,104.53
Sông Ba Hạ,2024-12-22 09:00:00,104.54,240.0,0.0,0.0,0.0,104.54
Sông Ba Hạ,2024-12-22 10:00:00,104.55,210.0,0.0,0.0,0.0,104.55
Sông Ba Hạ,2024-12-22 11:00:00,104.56,200.0,0.0,0.0,0.0,104.56
Sông Ba Hạ,2024-12-22 12:00:00,104.57,200.0,0.0,0.0,0.0,104.57
Sông Ba Hạ,2024-12-22 13:00:00,104.58,210.0,0.0,0.0,0.0,104.58
Sông Ba Hạ,2024-12-22 14:00:00,104.58,250.0,200.0,0.0,200.0,104.58
Sông Ba Hạ,2024-12-22 15:00:00,104.57,290.0,400.0,0.0,400.0,104.57
Sông Ba Hạ,2024-12-22 16:00:00,104.57,320.0,400.0,0.0,400.0,104.57
Sông Ba Hạ,2024-12-22 17:00:00,104.56,310.0,400.0,0.0,400.0,104.56
Sông Ba Hạ,2024-12-22 18:00:00,104.56,320.0,400.0,0.0,400.0,104.56
Sông Ba Hạ,2024-12-22 19:00:00,104.55,300.0,400.0,0.0,400.0,104.55
Sông Ba Hạ,2024-12-22 20:00:00,104.55,320.0,400.0,0.0,400.0,104.55
Sông Ba Hạ,2024-12-22 21:00:00,104.54,310.0,400.0,0.0,400.0,104.54
Sông Ba Hạ,2024-12-22 22:00:00,104.54,320.0,400.0,0.0,400.0,104.54
Sông Ba Hạ,2024-12-22 23:00:00,104.53,310.0,400.0,0.0,400.0,104.53
Sông Ba Hạ,2024-12-23 00:00:00,104.53,320.0,400.0,0.0,400.0,104.53
Sông Ba Hạ,2024-12-23 01:00:00,104.52,310.0,400.0,0.0,400.0,104.52
Sông Ba Hạ,2024-12-23 02:00:00,104.52,310.0,320.0,0.0,320.0,104.52
Sông Ba Hạ,2024-12-23 03:00:00,104.51,320.0,400.0,0.0,400.0,104.51
Sông Ba Hạ,2024-12-23 04:00:00,104.51,310.0,400.0,0.0,400.0,104.51
Sông Ba Hạ,2024-12-23 05:00:00,104.5,330.0,400.0,0.0,400.0,104.5
Sông Ba Hạ,2024-12-23 06:00:00,104.5,330.0,400.0,0.0,400.0,104.5
Sông Ba Hạ,2024-12-23 07:00:00,104.49,320.0,400.0,0.0,400.0,104.49
Sông Ba Hạ,2024-12-23 08:00:00,104.48,290.0,400.0,0.0,400.0,104.48
Sông Ba Hạ,2024-12-23 09:00:00,104.47,290.0,400.0,0.0,400.0,104.47
Sông Ba Hạ,2024-12-23 10:00:00,104.46,250.0,0.0,0.0,0.0,104.46
Sông Ba Hạ,2024-12-23 11:00:00,104.47,220.0,0.0,0.0,0.0,104.47
Sông Ba Hạ,2024-12-23 12:00:00,104.47,200.0,0.0,0.0,0.0,104.47
Sông Ba Hạ,2024-12-23 13:00:00,104.48,200.0,0.0,0.0,0.0,104.48
Sông Ba Hạ,2024-12-23 14:00:00,104.46,220.0,400.0,0.0,400.0,104.46
Sông Ba Hạ,2024-12-23 15:00:00,104.44,190.0,400.0,0.0,400.0,104.44
Sông Ba Hạ,2024-12-23 16:00:00,104.42,180.0,400.0,0.0,400.0,104.42
Sông Ba Hạ,2024-12-23 17:00:00,104.39,180.0,400.0,0.0,400.0,104.39
Sông Ba Hạ,2024-12-23 18:00:00,104.36,190.0,400.0,0.0,400.0,104.36
Sông Ba Hạ,2024-12-23 19:00:00,104.33,185.0,400.0,0.0,400.0,104.33
Sông Ba Hạ,2024-12-23 20:00:00,104.31,180.0,400.0,0.0,400.0,104.31
Sông Ba Hạ,2024-12-23 21:00:00,104.29,170.0,400.0,0.0,400.0,104.29
Sông Ba Hạ,2024-12-23 22:00:00,104.27,190.0,400.0,0.0,400.0,104.27
Sông Ba Hạ,2024-12-23 23:00:00,104.25,180.0,400.0,0.0,400.0,104.25
Sông Ba Hạ,2024-12-24 00:00:00,104.23,170.0,400.0,0.0,400.0,104.23
Sông Ba Hạ,2024-12-24 01:00:00,104.24,150.0,0.0,0.0,0.0,104.24
Sông Ba Hạ,2024-12-24 02:00:00,104.25,140.0,0.0,0.0,0.0,104.25
Sông Ba Hạ,2024-12-24 03:00:00,104.25,160.0,0.0,0.0,0.0,104.25
Sông Ba Hạ,2024-12-24 04:00:00,104.26,150.0,0.0,0.0,0.0,104.26
Sông Ba Hạ,2024-12-24 05:00:00,104.27,140.0,0.0,0.0,0.0,104.27
Sông Ba Hạ,2024-12-24 06:00:00,104.28,150.0,0.0,0.0,0.0,104.28
Sông Ba Hạ,2024-12-24 07:00:00,104.29,150.0,0.0,0.0,0.0,104.29
Sông Ba Hạ,2024-12-24 08:00:00,104.29,140.0,120.0,0.0,120.0,104.29
Sông Ba Hạ,2024-12-24 09:00:00,104.29,130.0,120.0,0.0,120.0,104.29
Sông Ba Hạ,2024-12-24 10:00:00,104.29,120.0,120.0,0.0,120.0,104.29
Sông Ba Hạ,2024-12-24 11:00:00,104.29,120.0,120.0,0.0,120.0,104.29
Sông Ba Hạ,2024-12-24 12:00:00,104.3,130.0,0.0,0.0,0.0,104.3
Sông Ba Hạ,2024-12-24 13:00:00,104.3,130.0,0.0,0.0,0.0,104.3
Sông Ba Hạ,2024-12-24 14:00:00,104.31,120.0,0.0,0.0,0.0,104.31
Sông Ba Hạ,2024-12-24 15:00:00,104.31,120.0,120.0,0.0,120.0,104.31
Sông Ba Hạ,2024-12-24 16:00:00,104.31,110.0,120.0,0.0,120.0,104.31
Sông Ba Hạ,2024-12-24 17:00:00,104.31,120.0,120.0,0.0,120.0,104.31
Sông Ba Hạ,2024-12-24 18:00:00,104.31,130.0,120.0,0.0,120.0,104.31
Sông Ba Hạ,2024-12-24 19:00:00,104.31,120.0,0.0,0.0,0.0,104.31
Sông Ba Hạ,2024-12-24 20:00:00,104.32,150.0,0.0,0.0,0.0,104.32
Sông Ba Hạ,2024-12-24 21:00:00,104.32,140.0,0.0,0.0,0.0,104.32
Sông Ba Hạ,2024-12-24 22:00:00,104.33,140.0,0.0,0.0,0.0,104.33
Sông Ba Hạ,2024-12-24 23:00:00,104.33,150.0,0.0,0.0,0.0,104.33
Sông Ba Hạ,2024-12-25 00:00:00,104.34,150.0,0.0,0.0,0.0,104.34
Sông Ba Hạ,2024-12-25 01:00:00,104.34,140.0,0.0,0.0,0.0,104.34
Sông Ba Hạ,2024-12-25 02:00:00,104.34,140.0,0.0,0.0,0.0,104.34
Sông Ba Hạ,2024-12-25 03:00:00,104.35,150.0,0.0,0.0,0.0,104.35
Sông Ba Hạ,2024-12-25 04:00:00,104.35,140.0,0.0,0.0,0.0,104.35
Sông Ba Hạ,2024-12-25 05:00:00,104.36,140.0,0.0,0.0,0.0,104.36
Sông Ba Hạ,2024-12-25 06:00:00,104.36,140.0,0.0,0.0,0.0,104.36
Sông Ba Hạ,2024-12-25 07:00:00,104.36,150.0,0.0,0.0,0.0,104.36
Sông Ba Hạ,2024-12-25 08:00:00,104.36,140.0,120.0,0.0,120.0,104.36
Sông Ba Hạ,2024-12-25 09:00:00,104.36,150.0,120.0,0.0,120.0,104.36
Sông Ba Hạ,2024-12-25 10:00:00,104.36,140.0,120.0,0.0,120.0,104.36
Sông Ba Hạ,2024-12-25 11:00:00,104.36,130.0,0.0,0.0,0.0,104.36
Sông Ba Hạ,2024-12-25 12:00:00,104.37,140.0,0.0,0.0,0.0,104.37
Sông Ba Hạ,2024-12-25 13:00:00,104.37,120.0,0.0,0.0,0.0,104.37
Sông Ba Hạ,2024-12-25 14:00:00,104.38,120.0,0.0,0.0,0.0,104.38
Sông Ba Hạ,2024-12-25 15:00:00,104.37,120.0,120.0,0.0,120.0,104.37
Sông Ba Hạ,2024-12-25 16:00:00,104.37,120.0,120.0,0.0,120.0,104.37
Sông Ba Hạ,2024-12-25 17:00:00,104.36,130.0,120.0,0.0,120.0,104.36
Sông Ba Hạ,2024-12-25 18:00:00,104.36,120.0,120.0,0.0,120.0,104.36
Sông Ba Hạ,2024-12-25 19:00:00,104.35,120.0,0.0,0.0,0.0,104.35
Sông Ba Hạ,2024-12-25 20:00:00,104.35,120.0,0.0,0.0,0.0,104.35
Sông Ba Hạ,2024-12-25 21:00:00,104.36,130.0,0.0,0.0,0.0,104.36
Sông Ba Hạ,2024-12-25 22:00:00,104.36,120.0,0.0,0.0,0.0,104.36
Sông Ba Hạ,2024-12-25 23:00:00,104.37,110.0,0.0,0.0,0.0,104.37
Sông Ba Hạ,2024-12-26 00:00:00,104.37,120.0,0.0,0.0,0.0,104.37
Sông Ba Hạ,2024-12-26 01:00:00,104.38,110.0,0.0,0.0,0.0,104.38
Sông Ba Hạ,2024-12-26 02:00:00,104.38,120.0,0.0,0.0,0.0,104.38
Sông Ba Hạ,2024-12-26 03:00:00,104.39,100.0,0.0,0.0,0.0,104.39
Sông Ba Hạ,2024-12-26 04:00:00,104.39,120.0,0.0,0.0,0.0,104.39
Sông Ba Hạ,2024-12-26 05:00:00,104.4,110.0,0.0,0.0,0.0,104.4
Sông Ba Hạ,2024-12-26 06:00:00,104.4,120.0,0.0,0.0,0.0,104.4
Sông Ba Hạ,2024-12-26 07:00:00,104.41,110.0,0.0,0.0,0.0,104.41
Sông Ba Hạ,2024-12-26 08:00:00,104.41,130.0,120.0,0.0,120.0,104.41
Sông Ba Hạ,2024-12-26 09:00:00,104.41,120.0,120.0,0.0,120.0,104.41
Sông Ba Hạ,2024-12-26 10:00:00,104.41,120.0,120.0,0.0,120.0,104.41
Sông Ba Hạ,2024-12-26 11:00:00,104.41,130.0,0.0,0.0,0.0,104.41
Sông Ba Hạ,2024-12-26 12:00:00,104.41,120.0,0.0,0.0,0.0,104.41
Sông Ba Hạ,2024-12-26 13:00:00,104.42,130.0,0.0,0.0,0.0,104.42
Sông Ba Hạ,2024-12-26 14:00:00,104.42,130.0,0.0,0.0,0.0,104.42
Sông Ba Hạ,2024-12-26 15:00:00,104.42,120.0,120.0,0.0,120.0,104.42
Sông Ba Hạ,2024-12-26 16:00:00,104.42,120.0,120.0,0.0,120.0,104.42
Sông Ba Hạ,2024-12-26 17:00:00,104.42,130.0,120.0,0.0,120.0,104.42
Sông Ba Hạ,2024-12-26 18:00:00,104.42,130.0,120.0,0.0,120.0,104.42
Sông Ba Hạ,2024-12-26 19:00:00,104.42,120.0,0.0,0.0,0.0,104.42
Sông Ba Hạ,2024-12-26 20:00:00,104.43,130.0,0.0,0.0,0.0,104.43
Sông Ba Hạ,2024-12-26 21:00:00,104.43,120.0,0.0,0.0,0.0,104.43
Sông Ba Hạ,2024-12-26 22:00:00,104.44,120.0,0.0,0.0,0.0,104.44
Sông Ba Hạ,2024-12-26 23:00:00,104.44,1320.0,0.0,0.0,0.0,104.44
Sông Ba Hạ,2024-12-27 00:00:00,104.45,120.0,0.0,0.0,0.0,104.45
Sông Ba Hạ,2024-12-27 01:00:00,104.46,130.0,0.0,0.0,0.0,104.46
Sông Ba Hạ,2024-12-27 02:00:00,104.47,130.0,0.0,0.0,0.0,104.47
Sông Ba Hạ,2024-12-27 03:00:00,104.48,120.0,0.0,0.0,0.0,104.48
Sông Ba Hạ,2024-12-27 04:00:00,104.49,120.0,0.0,0.0,0.0,104.49
Sông Ba Hạ,2024-12-27 05:00:00,104.5,130.0,0.0,0.0,0.0,104.5
Sông Ba Hạ,2024-12-27 06:00:00,104.51,130.0,0.0,0.0,0.0,104.51
Sông Ba Hạ,2024-12-27 07:00:00,104.53,160.0,0.0,0.0,0.0,104.53
Sông Ba Hạ,2024-12-27 08:00:00,104.53,130.0,120.0,0.0,120.0,104.53
Sông Ba Hạ,2024-12-27 09:00:00,104.53,130.0,120.0,0.0,120.0,104.53
Sông Ba Hạ,2024-12-27 10:00:00,104.53,120.0,120.0,0.0,120.0,104.53
Sông Ba Hạ,2024-12-27 11:00:00,104.54,130.0,0.0,0.0,0.0,104.54
Sông Ba Hạ,2024-12-27 12:00:00,104.55,120.0,0.0,0.0,0.0,104.55
Sông Ba Hạ,2024-12-27 13:00:00,104.55,110.0,0.0,0.0,0.0,104.55
Sông Ba Hạ,2024-12-27 14:00:00,104.56,120.0,0.0,0.0,0.0,104.56
Sông Ba Hạ,2024-12-27 15:00:00,104.56,130.0,120.0,0.0,120.0,104.56
Sông Ba Hạ,2024-12-27 16:00:00,104.56,130.0,120.0,0.0,120.0,104.56
Sông Ba Hạ,2024-12-27 17:00:00,104.56,120.0,120.0,0.0,120.0,104.56
Sông Ba Hạ,2024-12-27 18:00:00,104.56,120.0,120.0,0.0,120.0,104.56
Sông Ba Hạ,2024-12-27 19:00:00,104.57,120.0,0.0,0.0,0.0,104.57
Sông Ba Hạ,2024-12-27 20:00:00,104.59,160.0,0.0,0.0,0.0,104.59
Sông Ba Hạ,2024-12-27 21:00:00,104.6,130.0,0.0,0.0,0.0,104.6
Sông Ba Hạ,2024-12-27 22:00:00,104.61,120.0,0.0,0.0,0.0,104.61
Sông Ba Hạ,2024-12-27 23:00:00,104.62,120.0,0.0,0.0,0.0,104.62
Sông Ba Hạ,2024-12-28 00:00:00,104.63,130.0,0.0,0.0,0.0,104.63
Sông Ba Hạ,2024-12-28 01:00:00,104.64,150.0,0.0,0.0,0.0,104.64
Sông Ba Hạ,2024-12-28 02:00:00,104.66,180.0,0.0,0.0,0.0,104.66
Sông Ba Hạ,2024-12-28 03:00:00,104.67,160.0,0.0,0.0,0.0,104.67
Sông Ba Hạ,2024-12-28 04:00:00,104.69,170.0,0.0,0.0,0.0,104.69
Sông Ba Hạ,2024-12-28 05:00:00,104.7,160.0,0.0,0.0,0.0,104.7
Sông Ba Hạ,2024-12-28 06:00:00,104.71,130.0,0.0,0.0,0.0,104.71
Sông Ba Hạ,2024-12-28 07:00:00,104.72,130.0,0.0,0.0,0.0,104.72
Sông Ba Hạ,2024-12-28 08:00:00,104.73,150.0,120.0,0.0,120.0,104.73
Sông Ba Hạ,2024-12-28 09:00:00,104.74,160.0,120.0,0.0,120.0,104.74
Sông Ba Hạ,2024-12-28 10:00:00,104.76,180.0,0.0,0.0,0.0,104.76
Sông Ba Hạ,2024-12-28 11:00:00,104.78,200.0,0.0,0.0,0.0,104.78
Sông Ba Hạ,2024-12-28 12:00:00,104.8,220.0,0.0,0.0,0.0,104.8
Sông Ba Hạ,2024-12-28 13:00:00,104.82,240.0,0.0,0.0,0.0,104.82
Sông Ba Hạ,2024-12-28 14:00:00,104.83,200.0,0.0,0.0,0.0,104.83
Sông Ba Hạ,2024-12-28 15:00:00,104.84,240.0,120.0,0.0,120.0,104.84
Sông Ba Hạ,2024-12-28 16:00:00,104.86,350.0,120.0,0.0,120.0,104.86
Sông Ba Hạ,2024-12-28 17:00:00,104.88,350.0,120.0,0.0,120.0,104.88
Sông Ba Hạ,2024-12-28 18:00:00,104.9,360.0,120.0,0.0,120.0,104.9
Sông Ba Hạ,2024-12-28 19:00:00,104.89,320.0,400.0,0.0,400.0,104.89
Sông Ba Hạ,2024-12-28 20:00:00,104.88,320.0,400.0,0.0,400.0,104.88
Sông Ba Hạ,2024-12-28 21:00:00,104.88,350.0,400.0,0.0,400.0,104.88
Sông Ba Hạ,2024-12-28 22:00:00,104.87,320.0,400.0,0.0,400.0,104.87
Sông Ba Hạ,2024-12-28 23:00:00,104.86,320.0,400.0,0.0,400.0,104.86
Sông Ba Hạ,2024-12-29 00:00:00,104.84,280.0,400.0,0.0,400.0,104.84
Sông Ba Hạ,2024-12-29 01:00:00,104.83,280.0,400.0,0.0,400.0,104.83
Sông Ba Hạ,2024-12-29 02:00:00,104.82,270.0,400.0,0.0,400.0,104.82
Sông Ba Hạ,2024-12-29 03:00:00,104.84,260.0,0.0,0.0,0.0,104.84
Sông Ba Hạ,2024-12-29 04:00:00,104.85,210.0,0.0,0.0,0.0,104.85
Sông Ba Hạ,2024-12-29 05:00:00,104.87,260.0,0.0,0.0,0.0,104.87
Sông Ba Hạ,2024-12-29 06:00:00,104.89,250.0,0.0,0.0,0.0,104.89
Sông Ba Hạ,2024-12-29 07:00:00,104.9,220.0,0.0,0.0,0.0,104.9
Sông Ba Hạ,2024-12-29 08:00:00,104.91,250.0,120.0,0.0,120.0,104.91
Sông Ba Hạ,2024-12-29 09:00:00,104.92,260.0,120.0,0.0,120.0,104.92
Sông Ba Hạ,2024-12-29 10:00:00,104.93,250.0,120.0,0.0,120.0,104.93
Sông Ba Hạ,2024-12-29 11:00:00,104.95,260.0,0.0,0.0,0.0,104.95
Sông Ba Hạ,2024-12-29 12:00:00,104.97,260.0,0.0,0.0,0.0,104.97
Sông Ba Hạ,2024-12-29 13:00:00,104.99,250.0,0.0,0.0,0.0,104.99
Sông Ba Hạ,2024-12-29 14:00:00,104.99,280.0,320.0,0.0,320.0,104.99
Sông Ba Hạ,2024-12-29 15:00:00,104.99,280.0,320.0,0.0,320.0,104.99
Sông Ba Hạ,2024-12-29 16:00:00,104.99,290.0,320.0,0.0,320.0,104.99
Sông Ba Hạ,2024-12-29 17:00:00,104.99,300.0,320.0,0.0,320.0,104.99
Sông Ba Hạ,2024-12-29 18:00:00,104.99,310.0,320.0,0.0,320.0,104.99
Sông Ba Hạ,2024-12-29 19:00:00,104.99,320.0,320.0,0.0,320.0,104.99
Sông Ba Hạ,2024-12-29 20:00:00,104.99,320.0,320.0,0.0,320.0,104.99
Sông Ba Hạ,2024-12-29 21:00:00,104.99,320.0,320.0,0.0,320.0,104.99
Sông Ba Hạ,2024-12-29 22:00:00,104.99,310.0,320.0,0.0,320.0,104.99
Sông Ba Hạ,2024-12-29 23:00:00,104.99,310.0,320.0,0.0,320.0,104.99
Sông Ba Hạ,2024-12-30 00:00:00,104.99,320.0,320.0,0.0,320.0,104.99
Sông Ba Hạ,2024-12-30 01:00:00,104.99,330.0,400.0,0.0,400.0,104.99
Sông Ba Hạ,2024-12-30 02:00:00,104.99,340.0,400.0,0.0,400.0,104.99
Sông Ba Hạ,2024-12-30 03:00:00,104.98,320.0,400.0,0.0,400.0,104.98
Sông Ba Hạ,2024-12-30 04:00:00,104.97,320.0,400.0,0.0,400.0,104.97
Sông Ba Hạ,2024-12-30 05:00:00,104.97,330.0,400.0,0.0,400.0,104.97
Sông Ba Hạ,2024-12-30 06:00:00,104.96,330.0,400.0,0.0,400.0,104.96
Sông Ba Hạ,2024-12-30 07:00:00,104.96,320.0,400.0,0.0,400.0,104.96
Sông Ba Hạ,2024-12-30 08:00:00,104.95,330.0,400.0,0.0,400.0,104.95
Sông Ba Hạ,2024-12-30 09:00:00,104.95,300.0,240.0,0.0,240.0,104.95
Sông Ba Hạ,2024-12-30 10:00:00,104.97,290.0,0.0,0.0,0.0,104.97
Sông Ba Hạ,2024-12-30 11:00:00,104.96,310.0,400.0,0.0,400.0,104.96
Sông Ba Hạ,2024-12-30 12:00:00,104.96,330.0,400.0,0.0,400.0,104.96
Sông Ba Hạ,2024-12-30 13:00:00,104.95,340.0,400.0,0.0,400.0,104.95
Sông Ba Hạ,2024-12-30 14:00:00,104.95,340.0,400.0,0.0,400.0,104.95
Sông Ba Hạ,2024-12-30 15:00:00,104.95,320.0,120.0,0.0,120.0,104.95
Sông Ba Hạ,2024-12-30 16:00:00,104.94,320.0,400.0,0.0,400.0,104.94
Sông Ba Hạ,2024-12-30 17:00:00,104.94,330.0,400.0,0.0,400.0,104.94
Sông Ba Hạ,2024-12-30 18:00:00,104.94,360.0,400.0,0.0,400.0,104.94
Sông Ba Hạ,2024-12-30 19:00:00,104.93,320.0,400.0,0.0,400.0,104.93
Sông Ba Hạ,2024-12-30 20:00:00,104.93,330.0,400.0,0.0,400.0,104.93
Sông Ba Hạ,2024-12-30 21:00:00,104.93,340.0,400.0,0.0,400.0,104.93
Sông Ba Hạ,2024-12-30 22:00:00,104.92,350.0,400.0,0.0,400.0,104.92
Sông Ba Hạ,2024-12-30 23:00:00,104.92,340.0,400.0,0.0,400.0,104.92
Sông Ba Hạ,2024-12-31 00:00:00,104.92,340.0,400.0,0.0,400.0,104.92
Sông Ba Hạ,2024-12-31 01:00:00,104.91,340.0,400.0,0.0,400.0,104.91
Sông Ba Hạ,2024-12-31 02:00:00,104.9,320.0,400.0,0.0,400.0,104.9
Sông Ba Hạ,2024-12-31 03:00:00,104.89,300.0,400.0,0.0,400.0,104.89
Sông Ba Hạ,2024-12-31 04:00:00,104.88,290.0,400.0,0.0,400.0,104.88
Sông Ba Hạ,2024-12-31 05:00:00,104.87,280.0,400.0,0.0,400.0,104.87
Sông Ba Hạ,2024-12-31 06:00:00,104.86,300.0,400.0,0.0,400.0,104.86
Sông Ba Hạ,2024-12-31 07:00:00,104.85,300.0,400.0,0.0,400.0,104.85
Sông Ba Hạ,2024-12-31 08:00:00,104.84,290.0,400.0,0.0,400.0,104.84
Sông Ba Hạ,2024-12-31 09:00:00,104.83,280.0,400.0,0.0,400.0,104.83
Sông Ba Hạ,2024-12-31 10:00:00,104.82,280.0,400.0,0.0,400.0,104.82
Sông Ba Hạ,2024-12-31 11:00:00,104.81,290.0,200.0,0.0,200.0,104.81
Sông Ba Hạ,2024-12-31 12:00:00,104.82,290.0,0.0,0.0,0.0,104.82
Sông Ba Hạ,2024-12-31 13:00:00,104.82,300.0,400.0,0.0,400.0,104.82
Sông Ba Hạ,2024-12-31 14:00:00,104.81,300.0,400.0,0.0,400.0,104.81
Sông Ba Hạ,2024-12-31 15:00:00,104.8,270.0,400.0,0.0,400.0,104.8
Sông Ba Hạ,2024-12-31 16:00:00,104.79,260.0,400.0,0.0,400.0,104.79
Sông Ba Hạ,2024-12-31 17:00:00,104.78,280.0,400.0,0.0,400.0,104.78
Sông Ba Hạ,2024-12-31 18:00:00,104.77,290.0,400.0,0.0,400.0,104.77
Sông Ba Hạ,2024-12-31 19:00:00,104.75,250.0,400.0,0.0,400.0,104.75
Sông Ba Hạ,2024-12-31 20:00:00,104.74,290.0,400.0,0.0,400.0,104.74
Sông Ba Hạ,2024-12-31 21:00:00,104.74,290.0,400.0,0.0,400.0,104.74
Sông Ba Hạ,2024-12-31 22:00:00,104.74,290.0,400.0,0.0,400.0,104.74
Sông Ba Hạ,2024-12-31 23:00:00,104.74,290.0,400.0,0.0,400.0,104.74
Sông Ba Hạ,2025-01-01 00:00:00,104.7,290.0,400.0,0.0,400.0,104.7
Sông Ba Hạ,2025-01-01 01:00:00,104.69,280.0,363.0,0.0,363.0,104.69
Sông Ba Hạ,2025-01-01 02:00:00,104.67,270.0,363.0,0.0,363.0,104.67
Sông Ba Hạ,2025-01-01 03:00:00,104.66,260.0,0.0,0.0,0.0,104.66
Sông Ba Hạ,2025-01-01 04:00:00,104.67,240.0,0.0,0.0,0.0,104.67
Sông Ba Hạ,2025-01-01 05:00:00,104.68,200.0,0.0,0.0,0.0,104.68
Sông Ba Hạ,2025-01-01 06:00:00,104.69,140.0,0.0,0.0,0.0,104.69
Sông Ba Hạ,2025-01-01 07:00:00,104.7,140.0,0.0,0.0,0.0,104.7
Sông Ba Hạ,2025-01-01 08:00:00,104.71,130.0,0.0,0.0,0.0,104.71
Sông Ba Hạ,2025-01-01 09:00:00,104.72,140.0,0.0,0.0,0.0,104.72
Sông Ba Hạ,2025-01-01 10:00:00,104.73,120.0,0.0,0.0,0.0,104.73
Sông Ba Hạ,2025-01-01 11:00:00,104.74,130.0,0.0,0.0,0.0,104.74
Sông Ba Hạ,2025-01-01 12:00:00,104.74,120.0,0.0,0.0,0.0,104.74
Sông Ba Hạ,2025-01-01 13:00:00,104.75,110.0,0.0,0.0,0.0,104.75
Sông Ba Hạ,2025-01-01 14:00:00,104.75,90.0,0.0,0.0,0.0,104.75
Sông Ba Hạ,2025-01-01 15:00:00,104.76,80.0,0.0,0.0,0.0,104.76
Sông Ba Hạ,2025-01-01 16:00:00,104.75,70.0,120.0,0.0,120.0,104.75
Sông Ba Hạ,2025-01-01 17:00:00,104.74,60.0,120.0,0.0,120.0,104.74
Sông Ba Hạ,2025-01-01 18:00:00,104.72,100.0,378.0,0.0,378.0,104.72
Sông Ba Hạ,2025-01-01 19:00:00,104.71,140.0,378.0,0.0,378.0,104.71
Sông Ba Hạ,2025-01-01 20:00:00,104.7,200.0,378.0,0.0,378.0,104.7
Sông Ba Hạ,2025-01-01 21:00:00,104.69,220.0,378.0,0.0,378.0,104.69
Sông Ba Hạ,2025-01-01 22:00:00,104.7,240.0,189.0,0.0,189.0,104.7
Sông Ba Hạ,2025-01-01 23:00:00,104.72,200.0,0.0,0.0,0.0,104.72
Sông Ba Hạ,2025-01-02 00:00:00,104.73,180.0,0.0,0.0,0.0,104.73
Sông Ba Hạ,2025-01-02 01:00:00,104.74,140.0,0.0,0.0,0.0,104.74
Sông Ba Hạ,2025-01-02 02:00:00,104.75,140.0,0.0,0.0,0.0,104.75
Sông Ba Hạ,2025-01-02 03:00:00,104.76,120.0,0.0,0.0,0.0,104.76
Sông Ba Hạ,2025-01-02 04:00:00,104.76,110.0,0.0,0.0,0.0,104.76
Sông Ba Hạ,2025-01-02 05:00:00,104.77,110.0,0.0,0.0,0.0,104.77
Sông Ba Hạ,2025-01-02 06:00:00,104.77,90.0,0.0,0.0,0.0,104.77
Sông Ba Hạ,2025-01-02 07:00:00,104.77,90.0,120.0,0.0,120.0,104.77
Sông Ba Hạ,2025-01-02 08:00:00,104.77,100.0,194.0,0.0,194.0,104.77
Sông Ba Hạ,2025-01-02 09:00:00,104.77,120.0,194.0,0.0,194.0,104.77
Sông Ba Hạ,2025-01-02 10:00:00,104.76,100.0,194.0,0.0,194.0,104.76
Sông Ba Hạ,2025-01-02 11:00:00,104.76,90.0,0.0,0.0,0.0,104.76
Sông Ba Hạ,2025-01-02 12:00:00,104.77,80.0,0.0,0.0,0.0,104.77
Sông Ba Hạ,2025-01-02 13:00:00,104.77,70.0,0.0,0.0,0.0,104.77
Sông Ba Hạ,2025-01-02 14:00:00,104.77,60.0,0.0,0.0,0.0,104.77
Sông Ba Hạ,2025-01-02 15:00:00,104.77,70.0,120.0,0.0,120.0,104.77
Sông Ba Hạ,2025-01-02 16:00:00,104.75,80.0,378.0,0.0,378.0,104.75
Sông Ba Hạ,2025-01-02 17:00:00,104.73,80.0,378.0,0.0,378.0,104.73
Sông Ba Hạ,2025-01-02 18:00:00,104.71,100.0,378.0,0.0,378.0,104.71
Sông Ba Hạ,2025-01-02 19:00:00,104.69,120.0,378.0,0.0,378.0,104.69
Sông Ba Hạ,2025-01-02 20:00:00,104.67,120.0,378.0,0.0,378.0,104.67
Sông Ba Hạ,2025-01-02 21:00:00,104.66,110.0,189.0,0.0,189.0,104.66
Sông Ba Hạ,2025-01-02 22:00:00,104.66,90.0,0.0,0.0,0.0,104.66
Sông Ba Hạ,2025-01-02 23:00:00,104.67,80.0,0.0,0.0,0.0,104.67
Sông Ba Hạ,2025-01-03 00:00:00,104.67,90.0,0.0,0.0,0.0,104.67
Sông Ba Hạ,2025-01-03 01:00:00,104.68,70.0,0.0,0.0,0.0,104.68
